city,speciality,profile_url,name,degree,year_of_experience,location,dp_score,npv,consultation_fee,google_map_link,scraped_at
Bangalore,General Physician,https://www.practo.com/bangalore/doctor/dr-anitha-m-dias-internal-medicine?practice_id=940113&specialization=General%20Physician&referrer=doctor_listing&page_uid=0e595f28-1496-49b6-bfae-14d8429f863e,Dr. Anitha M Dias,MBBS,33,Richmond Town,,1,0,"http://www.google.com/maps/place/12.966053,77.609366",2025-08-18T00:44:23.731805
Bangalore,General Physician,https://www.practo.com/bangalore/doctor/dr-dr-chikkalingaiah-general-medicine?practice_id=1072417&specialization=General%20Physician&referrer=doctor_listing&page_uid=0e595f28-1496-49b6-bfae-14d8429f863e,Dr. Chikkalingaiah,MD,23,Sahakaranagar,77,1,0,"http://www.google.com/maps/place/13.058595664151527,77.58485242724419",2025-08-18T00:44:26.713264
Bangalore,General Physician,https://www.practo.com/bangalore/doctor/dr-nithin-prakash-cardiologist?practice_id=1359147&specialization=General%20Physician&referrer=doctor_listing&page_uid=0e595f28-1496-49b6-bfae-14d8429f863e,Dr. Nithin Prakash,MBBS,22,HBR Layout,,1,0,"http://www.google.com/maps/place/13.034495771359,77.629196811005",2025-08-18T00:44:29.713818
Bangalore,General Physician,https://www.practo.com/bangalore/doctor/dr-shalini-rajesh-endocrinologist?practice_id=1422628&specialization=General%20Physician&referrer=doctor_listing&page_uid=0e595f28-1496-49b6-bfae-14d8429f863e,Dr. Shalini Rajesh,MBBS,31,Kanakpura Road,,2,0,"http://www.google.com/maps/place/12.883429359113,77.550292854957",2025-08-18T00:44:32.785404
Bangalore,General Physician,https://www.practo.com/bangalore/doctor/dr-m-sri-sai-prasad-general-physician-1?practice_id=1159397&specialization=General%20Physician&referrer=doctor_listing&page_uid=0e595f28-1496-49b6-bfae-14d8429f863e,Dr. M Sri Sai Prasad,MBBS,20,Belathur,,1,0,"http://www.google.com/maps/place/13.005052,77.7570342",2025-08-18T00:44:35.878825
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1/recommended?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Sunil Rao,BDS,18,Bangalore,97,1,1,"https://www.google.com/maps/search/Dr.+Sunil+Rao+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:44:56.930279
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-puneeth-k-t-radiologist?practice_id=634957&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Puneeth K T,MBBS,14,Millers Road,,2,0,"http://www.google.com/maps/place/12.988214877524,77.592170438025",2025-08-18T00:44:59.771292
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist/recommended?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Vivekananda Reddy,MDS,22,Bangalore,98,22,22,"https://www.google.com/maps/search/Dr.+Vivekananda+Reddy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:02.899450
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist/recommended?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Aarti Talikoti,BDS,10,Bangalore,97,1,2008,"https://www.google.com/maps/search/Dr.+Aarti+Talikoti+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:05.922129
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Sanjay Kaul,BDS,29,Koramangala,93,1,0,"http://www.google.com/maps/place/12.934589431275,77.630532051956",2025-08-18T00:45:08.831143
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-harish-prasad-b-r-dermatologist-cosmetologist/recommended?practice_id=1133982&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Harish Prasad B.R,MD,1,Bangalore,95,1,1,"https://www.google.com/maps/search/Dr.+Harish+Prasad+B.R+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:12.009408
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-baswaraj-biradar-dentist?practice_id=734346&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Baswaraj Biradar,BDS,13,Sahakaranagar,99,1,0,"http://www.google.com/maps/place/13.061059832056454,77.58721668834707",2025-08-18T00:45:14.927741
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-rashmi-shetty-3-dentist/recommended?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Rashmi Shetty,BDS,3,Bangalore,99,1,3,"https://www.google.com/maps/search/Dr.+Rashmi+Shetty+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:17.966250
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1/recommended?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Sanjay Kaul,BDS,29,Bangalore,93,1,1,"https://www.google.com/maps/search/Dr.+Sanjay+Kaul+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:20.978208
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-s-tamil-arasi-dentist?practice_id=1409516&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. S Tamil Arasi,BDS,21,Whitefield,,2,0,"http://www.google.com/maps/place/12.9558534,77.7300762",2025-08-18T00:45:23.900528
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-rashmi-shetty-3-dentist?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Rashmi Shetty,BDS,3,Koramangala,99,1,0,"http://www.google.com/maps/place/12.92777,77.63721",2025-08-18T00:45:26.963132
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Aarti Talikoti,BDS,10,Jayanagar 9 Block,97,1,0,"http://www.google.com/maps/place/12.92061,77.59496",2025-08-18T00:45:29.937618
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-s-tamil-arasi-dentist/recommended?practice_id=1409516&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. S Tamil Arasi,BDS,21,Bangalore,,2,21,"https://www.google.com/maps/search/Dr.+S+Tamil+Arasi+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:32.982958
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Sunil Rao,BDS,18,Vijayanagar,97,1,0,"http://www.google.com/maps/place/12.964420269994,77.538014352322",2025-08-18T00:45:35.918169
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Vivekananda Reddy,MDS,22,Hoodi,98,1,0,"http://www.google.com/maps/place/12.991662834049,77.720235629977",2025-08-18T00:45:38.936967
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-harish-prasad-b-r-dermatologist-cosmetologist?practice_id=1133982&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Harish Prasad B.R,MD,1,BTM Layout,95,1,0,"http://www.google.com/maps/place/12.91341,77.6067",2025-08-18T00:45:42.007024
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1/recommended?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Sunil Rao,BDS,18,Bangalore,97,1,1,"https://www.google.com/maps/search/Dr.+Sunil+Rao+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:44.992116
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-baswaraj-biradar-dentist/recommended?practice_id=734346&specialization=Doctor&referrer=doctor_listing&page_uid=883103c2-cfa5-4124-89c0-f9955982c857,Dr. Baswaraj Biradar,BDS,13,Bangalore,99,1,1998,"https://www.google.com/maps/search/Dr.+Baswaraj+Biradar+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:48.005892
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-ashwini-p-2-radiologist?practice_id=1451510&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Ashwini P,MBBS,17,Yelahanka,,2,0,"http://www.google.com/maps/place/13.0950791,77.5159871",2025-08-18T00:45:51.002968
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-sanjeev-j-mudakavi-radiologist?practice_id=634957&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Sanjeev J Mudakavi,MBBS,22,Millers Road,,2,0,"http://www.google.com/maps/place/12.988214877524,77.592170438025",2025-08-18T00:45:53.926125
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-nayana-n-sunku-radiologist/recommended?practice_id=1322328&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Nayana N Sunku,MBBS,9,Bangalore,,1,9,"https://www.google.com/maps/search/Dr.+Nayana+N+Sunku+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:45:56.978968
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-nayana-n-sunku-radiologist?practice_id=1322328&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Nayana N Sunku,MBBS,9,HSR Layout,,1,0,"http://www.google.com/maps/place/12.9239618,77.5657913",2025-08-18T00:45:59.953044
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-poornima-16-radiologist-1?practice_id=634957&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Poornima,MBBS,15,Millers Road,,2,0,"http://www.google.com/maps/place/12.988214877524,77.592170438025",2025-08-18T00:46:02.921110
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-nithin-h-c-radiologist?practice_id=2079193&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Nithin H C,MBBS,7,Electronics City,,2,0,"http://www.google.com/maps/place/12.835339746435,77.693793672211",2025-08-18T00:46:05.928001
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-amogh-v-n-radiologist?practice_id=1319951&specialization=Radiologist&referrer=doctor_listing&page_uid=a780c502-44fb-4891-9ea0-412a25745478,Dr. Amogh V N,MBBS,14,JP Nagar,,2,0,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245",2025-08-18T00:46:08.968627
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-sunil-rao-dentist-1?practice_id=779552&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Sunil Rao,BDS,18,Vijayanagar,97,1,0,"http://www.google.com/maps/place/12.964420269994,77.538014352322",2025-08-18T00:46:12.090296
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-baswaraj-biradar-dentist?practice_id=734346&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Baswaraj Biradar,BDS,13,Sahakaranagar,99,1,0,"http://www.google.com/maps/place/13.061059832056454,77.58721668834707",2025-08-18T00:46:15.088517
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist/recommended?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Aarti Talikoti,BDS,10,Bangalore,97,1,2008,"https://www.google.com/maps/search/Dr.+Aarti+Talikoti+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:18.423135
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-baswaraj-biradar-dentist/recommended?practice_id=734346&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Baswaraj Biradar,BDS,13,Bangalore,99,1,1998,"https://www.google.com/maps/search/Dr.+Baswaraj+Biradar+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:21.131820
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-s-tamil-arasi-dentist/recommended?practice_id=1409516&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. S Tamil Arasi,BDS,21,Bangalore,,2,21,"https://www.google.com/maps/search/Dr.+S+Tamil+Arasi+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:24.085589
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-rashmi-shetty-3-dentist?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Rashmi Shetty,BDS,3,Koramangala,99,1,0,"http://www.google.com/maps/place/12.92777,77.63721",2025-08-18T00:46:27.160762
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-harish-prasad-b-r-dermatologist-cosmetologist/recommended?practice_id=1133982&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Harish Prasad B.R,MD,1,Bangalore,95,1,1,"https://www.google.com/maps/search/Dr.+Harish+Prasad+B.R+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:30.284193
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-aarti-talikoti-dentist?practice_id=654730&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Aarti Talikoti,BDS,10,Jayanagar 9 Block,97,1,0,"http://www.google.com/maps/place/12.92061,77.59496",2025-08-18T00:46:33.338874
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-harish-prasad-b-r-dermatologist-cosmetologist?practice_id=1133982&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Harish Prasad B.R,MD,1,BTM Layout,95,1,0,"http://www.google.com/maps/place/12.91341,77.6067",2025-08-18T00:46:36.316987
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-rashmi-shetty-3-dentist/recommended?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Rashmi Shetty,BDS,3,Bangalore,99,1,3,"https://www.google.com/maps/search/Dr.+Rashmi+Shetty+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:39.219016
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Vivekananda Reddy,MDS,22,Hoodi,98,1,0,"http://www.google.com/maps/place/12.991662834049,77.720235629977",2025-08-18T00:46:42.118707
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-s-tamil-arasi-dentist?practice_id=1409516&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. S Tamil Arasi,BDS,21,Whitefield,,2,0,"http://www.google.com/maps/place/12.9558534,77.7300762",2025-08-18T00:46:45.282283
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Sanjay Kaul,BDS,29,Koramangala,93,1,0,"http://www.google.com/maps/place/12.934589431275,77.630532051956",2025-08-18T00:46:48.130274
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-vivekananda-reddy-dentist/recommended?practice_id=1370881&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Vivekananda Reddy,MDS,22,Bangalore,98,22,22,"https://www.google.com/maps/search/Dr.+Vivekananda+Reddy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:52.477800
Bangalore,Radiologist,https://www.practo.com/bangalore/doctor/dr-sanjay-kaul-dentist-1/recommended?practice_id=697572&specialization=Doctor&referrer=doctor_listing&page_uid=6a535470-3f30-405e-a908-82f89418381a,Dr. Sanjay Kaul,BDS,29,Bangalore,93,1,1,"https://www.google.com/maps/search/Dr.+Sanjay+Kaul+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:46:54.331632
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-d-n-naveen-dentist?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=a83ff3ac-94a5-4a44-9554-99b920288567,Dr. D N Naveen,BDS,18,New Thippasandra,98,1,0,"http://www.google.com/maps/place/12.975938481932,77.654982741741",2025-08-18T00:46:57.493557
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-partha-sarathi-dutta-roy-dermatologist-cosmetologist-dermatologist/recommended?practice_id=899562&specialization=Doctor&referrer=doctor_listing&page_uid=a83ff3ac-94a5-4a44-9554-99b920288567,Dr. Parthasarathi Dutta Roy,MBBS,25,Bangalore,88,1,2016,"https://www.google.com/maps/search/Dr.+Parthasarathi+Dutta+Roy+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:47:00.360074
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-sumanth-shetty-2-dentist?practice_id=745107&specialization=Doctor&referrer=doctor_listing&page_uid=a83ff3ac-94a5-4a44-9554-99b920288567,Dr. Sumanth Shetty,BDS,26,Koramangala,96,1,0,"http://www.google.com/maps/place/12.92777,77.63721",2025-08-18T00:47:03.493880
Bangalore,Pathologist,https://www.practo.com/bangalore/doctor/dr-shyam-padmanabhan-dentist/recommended?practice_id=1235728&specialization=Doctor&referrer=doctor_listing&page_uid=a83ff3ac-94a5-4a44-9554-99b920288567,Dr. Shyam Padmanabhan,BDS,5,Bangalore,99,1,2001,"https://www.google.com/maps/search/Dr.+Shyam+Padmanabhan+a,abbr,acronym,address,applet,article,aside,audio,b,big,blockquote,body,canvas,caption,center,cite,c+Bangalore",2025-08-18T00:47:06.727974
